url,fecha_publicacion,fecha_limite,titulo,empresa,ocupacion,descripcion,pais,region,tipo_contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzI0MTI4OCAxMDI?lang=es,10/10/2025,24/10/2025,ADINISTRATIVO/A.,,Empleado de oficina/empleada de oficina,"FUNCIONES BASICAS DE ADMINISTRATIVO/A. EXPERIENCIA EN ADMINISTRACION AL MENOS 6M. CONTRATO TEMPORAL.JORNADA COMPLETA..6 M. PRORROGABLE. INCORPORACION LO ANTES POSIBLE.
Datos de contacto:
CÓDIGO DE OFERTA: 072025006661 Contacto: Si te interesa esta oferta y cumples los requisitos envíanos tu curriculum Más información de esta y otras ofertas en nuestra Oficina Virtual (e-empleo.jccm.es/ofertas/jsp/inicio.jsp) La Oficina Emplea se reserva la facultad de modificar o retirar la oferta antes de la fecha límite de difusión. Tus datos se obtienen por las competencias de esta Consejería, con el fin de envío a ofertas de empleo, y se conservan el tiempo necesario para este fin. La entidad responsable del tratamiento es la Consejería de Empleo y la Unidad delegada de protección de datos de la Consejería de Hacienda y Administraciones Públicas. Puedes ejercer tus derechos ante este último Servicio, pudiendo reclamar posteriormente ante la AEPD..

Para acceder al detalle de la oferta haga click aquí",España,Albacete,Determinado
https://europa.eu/eures/portal/jv-se/jv-details/NzI0MTM1MiAxMDI?lang=es,10/10/2025,16/10/2025,2ºª RESPONSABLE DE MANTENIMIENTO,,Conserje de edificio,"FUNCIONES:Apoyar en la gestión técnica y operativa del departamento en coordinación con el responsable de mantenimiento, asegurando el correcto funcionamiento de las instalaciones del hotel. En colaboración y/o en ausencia del Jefe/a de mantenimiento deberá realizar las siguientes funciones: - Coordinar la gestión del mantenimiento de las instalaciones del área técnica del hotel. - Organizar, dirigir y coordinar el personal a su cargo. - Dirigir y planificar las actividades de su área. - Implementar programas de mantenimiento preventivo. - Velar por el cumplimiento con la normativa legal. REQUISITOS: Experiencia de 24 meses en construcción. Formación relacionada. - Experiencia previa en puesto similar - Formación técnica - Experiencia y conocimiento de las instalaciones y servicios de un hotel - Buen trabajo en equipo y capacidad de comunicación CONDICIONES: Contrato indefinido. Jornada completa. Horario a convenir Salario bruto menusal 2.500,00 ¤. 12 pagas. Zona Ciutadella.
Datos de contacto:
CÓDIGO DE OFERTA: 042025004002 Para realizar la inscripción accede al buscador de ofertas privadas en
Buscador de ofertas privadas del SOIB.

Para acceder al detalle de la oferta haga click aquí",España,,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzI0MTMxOSAxMDI?lang=es,10/10/2025,21/10/2025,COCINERO/A (REF. 6109),,Cocinero/cocinera,"FUNCIONES: Preparación y cocinado de alimentos de acuerdo a las preferencias y necesidades de una unidad familiar. Observar todas las prescripciones de seguridad e higiene aplicables. Mantenimiento y limpieza de las zonas de trabajo. REQUISITOS: Certificado de discapacidad de al menos el 33%, compatible con las tareas a realizar. Experiencia demostrable en la ocupación. Formación en higiene alimentaria. CONDICIONES: Contrato indefinido. Jornada parcial de 15 horas semanales, de lunes a viernes. Salario y demás condiciones laborales según Convenio colectivo de limpieza del Principado de Asturias.
Datos de contacto:
CÓDIGO DE OFERTA: 032025006109 Las personas interesadas, que cumplan los requisitos, enviarán currículum vítae a la siguiente dirección de correo electrónico: comercial@2mp.es Indicar en el asunto del email: cocinero/a..

Para acceder al detalle de la oferta haga click aquí",España,Asturias,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzI0MTQ3NCAxMDI?lang=es,10/10/2025,18/11/2025,PANADEROS,,Panadero/panadera,"FUNCIONES. PANADERO INDUSTRIAL, CONTROL DE LÍNEA DE PRODUCCIÓN DE PAN INDUSTRIAL Y COLOCACIÓN DE PRODUCTO TERMINADO EN CARROS. .................................................................................................................................................................................................. CONTRATO CONTRATO TEMPORAL CON POSIBILIDAD DE PERMANENCIA EN LA EMPRESA. TURNOS ROTATIVOS (MAÑANA, TARDE Y NOCHE) ..................................................................................................................................................................................................
Datos de contacto:
CÓDIGO DE OFERTA: 102025547874 Si está inscrito en LABORA, tiene que dirigirse al portal Punt LABORA (https://puntlabora.gva.es/puntlabora?app=ofertas-consultar&cod1=679542&cod2=0&t=EMP&lang=es). Si reside fuera de la Comunidad Valenciana, puede postularse enviando su currículo al correo electrónico labora_espaiempreses_ofertas@gva.es especificando en el correo su número de DNI/NIE y el número de la oferta 679542-0 como referencia..

Para acceder al detalle de la oferta haga click aquí",España,Valencia,Determinado
https://europa.eu/eures/portal/jv-se/jv-details/NzI0MTQ3NSAxMDI?lang=es,10/10/2025,19/11/2025,PERSONAL DE LIMPIEZA O LIMPIADORES EN GENERAL,,Operario de limpieza de edificios/operaria de limpieza de edificios,"REQUISITO CERTIFICADO DE DISCAPACIDAD MÍNIMO 33%. .............................................................................................................................................................................................. FUNCIONES. LIMPIEZA DE EDIFICIOS EN CENTROS PÚBLICOS. .............................................................................................................................................................................................. VALORABLE SE VALORA CARNET Y VEHÍCULO PROPIO. .............................................................................................................................................................................................. CONTRATO. JORNADA COMPLETA CON CONTRATO DE SUSTITUCIÓN. SALARIOS SEGÚN CONVENIO, 14 PAGAS. ..............................................................................................................................................................................................
Datos de contacto:
CÓDIGO DE OFERTA: 102025547891 Si está inscrito en LABORA, tiene que dirigirse al portal Punt LABORA (https://puntlabora.gva.es/puntlabora?app=ofertas-consultar&cod1=679566&cod2=0&t=EMP&lang=es). Si reside fuera de la Comunidad Valenciana, puede postularse enviando su currículo al correo electrónico labora_espaiempreses_ofertas@gva.es especificando en el correo su número de DNI/NIE y el número de la oferta 679566-0 como referencia..

Para acceder al detalle de la oferta haga click aquí",España,Valencia,Determinado
https://europa.eu/eures/portal/jv-se/jv-details/NzI0MTQ3NiAxMDI?lang=es,10/10/2025,20/11/2025,"MECÁNICOS-AJUSTADORES DE CAMIONES Y AUTOBUSES, EN GENERAL",,,"REQUISITOS:
- TÉCNICO SUPERIOR EN AUTOMOCIÓN.
CONDICIONES:
- CONTRATO INDEFINIDO.
- JORNADA COMPLETA.
- DE MARTES A SÁBADO.

ADJUNTAR CURRÍCULUM EN FORMATO PDF.
Datos de contacto:
CÓDIGO DE OFERTA: 102025547940 Si está inscrito en LABORA, tiene que dirigirse al portal Punt LABORA (https://puntlabora.gva.es/puntlabora?app=ofertas-consultar&cod1=679641&cod2=1&t=EMP&lang=es). Si reside fuera de la Comunidad Valenciana, puede postularse enviando su currículo al correo electrónico espailabora_ofertas_orihuela@gva.es especificando en el correo su número de DNI/NIE y el número de la oferta 679641-1 como referencia..

Para acceder al detalle de la oferta haga click aquí",España,Alicante,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzI0MTQ5NiAxMDI?lang=es,10/10/2025,20/11/2025,APLICADORES DE PLAGUICIDAS,,Fumigador de plaguicidas/fumigadora de plaguicidas,"TÉCNICO APLICADOR DE CONTROL DE PLAGAS EN POSESIÓN DE CERTIFICADO DE PROFESIONALIDAD NIVEL 2 CARNET DE LEGIONELLA CARNET DE CONDUCIR
Datos de contacto:
CÓDIGO DE OFERTA: 102025547948 Si está inscrito en LABORA, tiene que dirigirse al portal Punt LABORA (https://puntlabora.gva.es/puntlabora?app=ofertas-consultar&cod1=679608&cod2=0&t=EMP&lang=es). Si reside fuera de la Comunidad Valenciana, puede postularse enviando su currículo al correo electrónico espailabora_ofertas_lliria@gva.es especificando en el correo su número de DNI/NIE y el número de la oferta 679608-0 como referencia..

Para acceder al detalle de la oferta haga click aquí",España,Valencia,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzI0MTQ5OCAxMDI?lang=es,10/10/2025,19/11/2025,"TÉCNICOS EN CONTROL Y VIGILANCIA DE OBRAS, EN GENERAL",,,"RECURSOS PREVENTIVOS: Nº PUESTOS:2 PRINCIPALES FUNCIONES: - VERIFICAR QUE LOS MEDIOS HUMANOS Y MATERIALES SON SUFICIENTES PARA UNA CORRECTA APLICACIÓN DE LAS MEDIDAS PREVENTIVAS INCLUIDAS EN EL PLAN DE SEGURIDAD O DE AQUELLAS OTRAS QUE SEAN NECESARIAS - VERIFICAR QUE SE INSTALEN Y MANTENGAN ADECUADAMENTE LAS MEDIDAS PREVENTIVAS QUE SEAN NECESARIAS PARA QUE LOS TRABAJADORES A SU CARGO REALICEN SU ACTIVIDAD EN UNAS CONDICIONES DE TRABAJO SEGURAS. - CONTROLAR EL CUMPLIMIENTO DEL PLAN DE SEGURIDAD, LOS PROCEDIMIENTOS, NORMAS DE PREVENCIÓN APLICABLES Y MEDIDAS PREVENTIVAS QUE SE ADOPTEN EN EL ÁMBITO DE SU ACTUACIÓN. - EJERCER UNA LABOR DE VIGILANCIA Y CONTROL SOBRE EL CUMPLIMIENTO DE LA NORMATIVA DE PREVENCIÓN DE RIESGOS LABORALES. - PARALIZAR LAS ACTIVIDADES CUANDO SE DETECTE RIESGO GRAVE E INMINENTE PARA LA SEGURIDAD O SALUD DE LOS TRABAJADORES. - PERMANECER EN EL LUGAR DONDE SE DESARROLLA EL TAJO O ACTIVIDAD DURANTE EL TIEMPO EN QUE SE MANTENGA LA SITUACIÓN QUE DETERMINA SU PRESENCIA. ETC. SE REQUIERE: - ESTAR EN POSESIÓN DEL CURSO BÁSICO DE PREVENCIÓN EN CONSTRUCCIÓN DE 60H - CARNET DE CONDUCIR B - DISPONIBILIDAD PARA TRABAJAR EN FINES DE SEMANA SE VALORARÁ: - EXPERIENCIA EN PUESTO SIMILAR. CONTRATO: TEMPORAL JORNADA: COMPLETA RECOMENDABLE ADJUNTAR C.V.
Datos de contacto:
CÓDIGO DE OFERTA: 102025547929 Si está inscrito en LABORA, tiene que dirigirse al portal Punt LABORA (https://puntlabora.gva.es/puntlabora?app=ofertas-consultar&cod1=679609&cod2=0&t=EMP&lang=es). Si reside fuera de la Comunidad Valenciana, puede postularse enviando su currículo al correo electrónico espailabora_ofertas_ontinyent@gva.es especificando en el correo su número de DNI/NIE y el número de la oferta 679609-0 como referencia..

Para acceder al detalle de la oferta haga click aquí",España,Valencia,Determinado
https://europa.eu/eures/portal/jv-se/jv-details/NzI0MTQ5OSAxMDI?lang=es,10/10/2025,18/11/2025,"TÉCNICOS ADMINISTRATIVOS, EN GENERAL",,Empleado administrativo/empleada administrativa,"PRINCIPALES FUNCIONES: - FACTURACIÓN, ASIENTOS CONTABLES Y TAREAS ADMINISTRATIVAS EN GENERAL SE REQUIERE: - FORMACIÓN ADMINISTRATIVA (GRADO MEDIO O SUPERIOR) - CARNET DE CONDUCIR B SE VALORARÁ: - EXPERIENCIA EN PUESTO SIMILAR CONTRATO: INDEFINIDO JORNADA: COMPLETA RECOMENDABLE ADJUNTAR C.V.
Datos de contacto:
CÓDIGO DE OFERTA: 102025546014 Si está inscrito en LABORA, tiene que dirigirse al portal Punt LABORA (https://puntlabora.gva.es/puntlabora?app=ofertas-consultar&cod1=677436&cod2=0&t=EMP&lang=es). Si reside fuera de la Comunidad Valenciana, puede postularse enviando su currículo al correo electrónico espailabora_ofertas_ontinyent@gva.es especificando en el correo su número de DNI/NIE y el número de la oferta 677436-0 como referencia..

Para acceder al detalle de la oferta haga click aquí",España,Valencia,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzI0MTU0MSAxMDI?lang=es,10/10/2025,18/11/2025,"JARDINEROS, EN GENERAL",,Jardinero paisajista/jardinera paisajista,"VALORABLE CERTIFICADO DE DISCAPACIDAD IGUAL O SUPERIOR AL 33 % ......................................................................................................................................................................................... CONTRATO TEMPORAL SUSTITUCIÓN VACACIONES ......................................................................................................................................................................................... TAREAS PROPIAS DE JARDINERÍA ......................................................................................................................................................................................... JORNADA PARCIAL 35 H SEMANALES DE 09:00 A 14:00 Y DE 16:00 A 18:00 HORAS ......................................................................................................................................................................................... EXPERIENCIA MIN 6 MESES ......................................................................................................................................................................................... PERMISO DE CONDUCIR
Datos de contacto:
CÓDIGO DE OFERTA: 102025547861 Si está inscrito en LABORA, tiene que dirigirse al portal Punt LABORA (https://puntlabora.gva.es/puntlabora?app=ofertas-consultar&cod1=679488&cod2=0&t=EMP&lang=es). Si reside fuera de la Comunidad Valenciana, puede postularse enviando su currículo al correo electrónico labora_espaiempreses_ofertas@gva.es especificando en el correo su número de DNI/NIE y el número de la oferta 679488-0 como referencia..

Para acceder al detalle de la oferta haga click aquí",España,Valencia,Determinado
https://europa.eu/eures/portal/jv-se/jv-details/NzI0MTU0MiAxMDI?lang=es,10/10/2025,20/11/2025,PERSONAL DE LIMPIEZA O LIMPIADORES EN GENERAL,,Operario de limpieza de edificios/operaria de limpieza de edificios,"CONTRATO TEMPORAL CON POSIBILIDAD DE CONTINUIDAD SEGÚN VALÍA ........................................................................................................................................................................................... FUNCIONES: LIMPIEZA Y DESINFECCIÓN DEL MOBILIARIO Y ZONAS DEL CENTRO ESCOLAR ASIGNADO. AULAS, PASILLOS, BAÑOS, OFICINAS, SALAS DE REUNIÓN, GIMNASIO, ETC. ........................................................................................................................................................................................... REQUISITOS: CAPACIDAD DE TRABAJAR DE MANERA INDEPENDIENTE Y COMO PARTE DE UN EQUIPO.............. CONOCIMIENTOS DE PROTOCOLOS Y PRODUCTOS DE LIMPIEZA, DESINFECCIÓN Y MAQUINARIA........... EXPERIENCIA PREVIA Y CONTINUADA EN TRABAJOS DE LIMPIEZA............................................................ CERTIFICADO DE DISCAPACIDAD IGUAL O SUPERIOR 33 % ........................................................................................................................................................................................... HORARIO: JORNADA COMPLETA 39 HORAS SEMANALES DE 13:00 A 21:00 HORAS......... SALARIO SEGÚN CONVENIO LIMPIEZA
Datos de contacto:
CÓDIGO DE OFERTA: 102025547962 Si está inscrito en LABORA, tiene que dirigirse al portal Punt LABORA (https://puntlabora.gva.es/puntlabora?app=ofertas-consultar&cod1=679646&cod2=0&t=EMP&lang=es). Si reside fuera de la Comunidad Valenciana, puede postularse enviando su currículo al correo electrónico labora_espaiempreses_ofertas@gva.es especificando en el correo su número de DNI/NIE y el número de la oferta 679646-0 como referencia..

Para acceder al detalle de la oferta haga click aquí",España,Valencia,Determinado
https://europa.eu/eures/portal/jv-se/jv-details/NzI0MTU0NCAxMDI?lang=es,10/10/2025,20/11/2025,PERSONAL DE LIMPIEZA O LIMPIADORES EN GENERAL,,Operario de limpieza de edificios/operaria de limpieza de edificios,"CONTRATO TEMPORAL CON POSIBILIDAD DE CONTINUIDAD SEGÚN VALÍA .......................................................................................................................................................................................... FUNCIONES: LIMPIEZA Y DESINFECCIÓN DEL MOBILIARIO Y ZONAS DEL CENTRO ESCOLAR ASIGNADO. AULAS, PASILLOS, BAÑOS, OFICINAS, SALAS DE REUNIÓN, GIMNASIO, ETC. .......................................................................................................................................................................................... REQUISITOS: CAPACIDAD DE TRABAJAR DE MANERA INDEPENDIENTE Y COMO PARTE DE UN EQUIPO............. CONOCIMIENTOS DE PROTOCOLOS Y PRODUCTOS DE LIMPIEZA, DESINFECCIÓN Y MAQUINARIA......... EXPERIENCIA PREVIA Y CONTINUADA EN TRABAJOS DE LIMPIEZA............................................................ CERTIFICADO DE DISCAPACIDAD IGUAL O SUPERIOR 33 % .......................................................................................................................................................................................... HORARIO: JORNADA COMPLETA 39 HORAS SEMANALES DE 13:00 A 21:00 HORAS...... SALARIO SEGÚN CONVENIO LIMPIEZA
Datos de contacto:
CÓDIGO DE OFERTA: 102025547963 Si está inscrito en LABORA, tiene que dirigirse al portal Punt LABORA (https://puntlabora.gva.es/puntlabora?app=ofertas-consultar&cod1=679647&cod2=0&t=EMP&lang=es). Si reside fuera de la Comunidad Valenciana, puede postularse enviando su currículo al correo electrónico labora_espaiempreses_ofertas@gva.es especificando en el correo su número de DNI/NIE y el número de la oferta 679647-0 como referencia..

Para acceder al detalle de la oferta haga click aquí",España,Valencia,Determinado
https://europa.eu/eures/portal/jv-se/jv-details/NzI0MTU0NiAxMDI?lang=es,10/10/2025,18/11/2025,PERSONAL DE LIMPIEZA O LIMPIADORES EN GENERAL,,Operario de limpieza de edificios/operaria de limpieza de edificios,"PERSONAL DE LIMPIEZA PARA INSTALACIONES MUNICIPALES EN VINALESA CON DIVERSIDAD FUNCIONAL. CONTRATO DE INTERINIDAD CON INCORPORACIÓN INMEDIATA DE LUNES A JUEVES DE 14:30 A 20:00 H Y VIERNES DE 14:30 A 19:30 H. 26,5 HORAS/SEMANA DEL SALARIO INFORMARÁ LA EMPRESA.
Datos de contacto:
CÓDIGO DE OFERTA: 102025547867 Si está inscrito en LABORA, tiene que dirigirse al portal Punt LABORA (https://puntlabora.gva.es/puntlabora?app=ofertas-consultar&cod1=679536&cod2=0&t=EMP&lang=es). Si reside fuera de la Comunidad Valenciana, puede postularse enviando su currículo al correo electrónico labora_espaiempreses_ofertas@gva.es especificando en el correo su número de DNI/NIE y el número de la oferta 679536-0 como referencia..

Para acceder al detalle de la oferta haga click aquí",España,Valencia,Determinado
https://europa.eu/eures/portal/jv-se/jv-details/NzI0MTU1MCAxMDI?lang=es,10/10/2025,18/11/2025,"MOZOS DE CARGA Y DESCARGA, ALMACÉN Y/O MERCADO DE ABASTOS",,Mozo de almacén/moza de almacén,"FUNCIONES. EMPRESA DE ALIMENTACION BUSCA OPERARIO PARA LA ZONA DE MUELLE. PARA REALIZAR LAS FUNCIONES, DE ENCAJDAO, FLEJADO, CARGA, DESCARGA, ALIMENTACION DE LINEAS.. ................................................................................................................................................................................................ REQUISITOS - SE NECESITAN EXPERIENCIA PREVIA DE 1 AÑO. - DISPONIBILIDAD PARA REALIZAR TURNOS DE MAÑANA, TARDE Y NOCHE. - NECESARIO VEHICULO (DE CUALQUIER TIPO) PARA ACCEDER AL CENTRO DE TRABAJO. ................................................................................................................................................................................................
Datos de contacto:
CÓDIGO DE OFERTA: 102025547863 Si está inscrito en LABORA, tiene que dirigirse al portal Punt LABORA (https://puntlabora.gva.es/puntlabora?app=ofertas-consultar&cod1=679538&cod2=1&t=EMP&lang=es). Si reside fuera de la Comunidad Valenciana, puede postularse enviando su currículo al correo electrónico labora_espaiempreses_ofertas@gva.es especificando en el correo su número de DNI/NIE y el número de la oferta 679538-1 como referencia..

Para acceder al detalle de la oferta haga click aquí",España,Valencia,Determinado
